,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
3452,TR.43,Kütahya,Kuetahya,43,TUR
3453,TR.71,Konya,Konya,71,TUR
3454,TR.40,Kırşehir,Kirsehir,40,TUR
3455,TR.38,Kayseri,Kayseri,38,TUR
3456,TR.46,Kahramanmaraş,Kahramanmaras,46,TUR
3457,TR.35,İzmir Province,Izmir Province,35,TUR
3458,TR.33,Isparta,Isparta,33,TUR
3459,TR.32,Mersin,Mersin,32,TUR
3460,TR.31,Hatay,Hatay,31,TUR
3461,TR.70,Hakkâri,Hakkari,70,TUR
3462,TR.83,Gaziantep,Gaziantep,83,TUR
3463,TR.26,Eskişehir,Eskisehir,26,TUR
3464,TR.25,Erzurum,Erzurum,25,TUR
3465,TR.24,Erzincan,Erzincan,24,TUR
3466,TR.23,Elazığ,Elazig,23,TUR
3467,TR.21,Diyarbakır Province,Diyarbakir Province,21,TUR
3468,TR.20,Denizli,Denizli,20,TUR
3469,TR.15,Burdur,Burdur,15,TUR
3470,TR.13,Bitlis,Bitlis,13,TUR
3471,TR.12,Bingöl,Bingoel,12,TUR
3472,TR.11,Bilecik,Bilecik,11,TUR
3473,TR.10,Balıkesir,Balikesir,10,TUR
3474,TR.09,Aydın,Aydin,09,TUR
3475,TR.07,Antalya,Antalya,07,TUR
3476,TR.68,Ankara,Ankara,68,TUR
3477,TR.04,Ağrı,Agri,04,TUR
3478,TR.03,Afyonkarahisar Province,Afyonkarahisar Province,03,TUR
3479,TR.02,Adıyaman Province,Adiyaman Province,02,TUR
3480,TR.81,Adana,Adana,81,TUR
3481,TR.91,Osmaniye,Osmaniye,91,TUR
3482,TR.88,Iğdır,Igdir,88,TUR
3483,TR.75,Aksaray,Aksaray,75,TUR
3484,TR.76,Batman,Batman,76,TUR
3485,TR.78,Karaman,Karaman,78,TUR
3486,TR.79,Kırıkkale,Kirikkale,79,TUR
3487,TR.80,Şırnak,Sirnak,80,TUR
3488,TR.90,Kilis,Kilis,90,TUR
3489,TR.85,Zonguldak Province,Zonguldak Province,85,TUR
3490,TR.61,Trabzon,Trabzon,61,TUR
3491,TR.60,Tokat Province,Tokat Province,60,TUR
3492,TR.59,Tekirdağ,Tekirdag,59,TUR
3493,TR.57,Sinop,Sinop,57,TUR
3494,TR.55,Samsun,Samsun,55,TUR
3495,TR.54,Sakarya,Sakarya,54,TUR
3496,TR.53,Rize Province,Rize Province,53,TUR
3497,TR.52,Ordu,Ordu,52,TUR
3498,TR.41,Kocaeli,Kocaeli,41,TUR
3499,TR.39,Kırklareli,Kirklareli,39,TUR
3500,TR.37,Kastamonu,Kastamonu,37,TUR
3501,TR.84,Kars Province,Kars Province,84,TUR
3502,TR.34,Istanbul,Istanbul,34,TUR
3503,TR.69,Gümüşhane Province,Guemueshane Province,69,TUR
3504,TR.28,Giresun,Giresun,28,TUR
3505,TR.22,Edirne,Edirne,22,TUR
3506,TR.19,Çorum,Corum,19,TUR
3507,TR.82,Çankırı,Cankiri,82,TUR
3508,TR.17,Canakkale,Canakkale,17,TUR
3509,TR.16,Bursa Province,Bursa Province,16,TUR
3510,TR.14,Bolu,Bolu,14,TUR
3511,TR.08,Artvin,Artvin,08,TUR
3512,TR.05,Amasya,Amasya,05,TUR
3513,TR.87,Bartın,Bartin,87,TUR
3514,TR.89,Karabük Province,Karabuek Province,89,TUR
3515,TR.92,Yalova,Yalova,92,TUR
3516,TR.86,Ardahan,Ardahan,86,TUR
3517,TR.77,Bayburt Province,Bayburt Province,77,TUR
3518,TR.93,Düzce,Duzce,93,TUR
3519,TT.11,Tobago,Tobago,11,TTO
3520,TT.10,San Fernando,San Fernando,10,TTO
3521,TT.05,Port of Spain,Port of Spain,05,TTO
3522,TT.03,Mayaro,Mayaro,03,TTO
3523,TT.01,Borough of Arima,Borough of Arima,01,TTO
3524,TT.CHA,Chaguanas,Chaguanas,CHA,TTO
3525,TT.CTT,Couva-Tabaquite-Talparo,Couva-Tabaquite-Talparo,CTT,TTO
3526,TT.DMN,Diego Martin Regional Corporation,Diego Martin Regional Corporation,DMN,TTO
3527,TT.PED,Penal/Debe,Penal/Debe,PED,TTO
3528,TT.PRT,Princes Town,Princes Town,PRT,TTO
3529,TT.PTF,Point Fortin,Point Fortin,PTF,TTO
3530,TT.SGE,Sangre Grande Regional Corporation,Sangre Grande Regional Corporation,SGE,TTO
3531,TT.SIP,Siparia Regional Corporation,Siparia Regional Corporation,SIP,TTO
3532,TT.SJL,San Juan/Laventille,San Juan/Laventille,SJL,TTO
3533,TT.TUP,Tunapuna/Piarco,Tunapuna/Piarco,TUP,TTO
3534,TV.NUI,Nui,Nui,NUI,TUV
3535,TV.NMA,Nanumea,Nanumea,NMA,TUV
3536,TV.FUN,Funafuti,Funafuti,FUN,TUV
3537,TV.NIT,Niutao,Niutao,NIT,TUV
3538,TV.NMG,Nanumanga,Nanumanga,NMG,TUV
3539,TV.VAI,Vaitupu,Vaitupu,VAI,TUV
3540,TV.NKF,Nukufetau,Nukufetau,NKF,TUV
3541,TV.NKL,Nukulaelae,Nukulaelae,NKL,TUV
3542,TW.01,Fukien,Fukien,01,TWN
3543,TW.02,Takao,Takao,02,TWN
3544,TW.03,Taipei,Taipei,03,TWN
3545,TW.04,Taiwan,Taiwan,04,TWN
3546,TZ.19,Kagera,Kagera,19,TZA
3547,TZ.25,Zanzibar Urban/West,Zanzibar Urban/West,25,TZA
3548,TZ.22,Zanzibar North,Zanzibar North,22,TZA
3549,TZ.21,Zanzibar Central/South,Zanzibar Central/South,21,TZA
3550,TZ.18,Tanga,Tanga,18,TZA
3551,TZ.17,Tabora,Tabora,17,TZA
3552,TZ.16,Singida,Singida,16,TZA
3553,TZ.15,Shinyanga,Shinyanga,15,TZA
3554,TZ.24,Rukwa,Rukwa,24,TZA
3555,TZ.02,Pwani,Pwani,02,TZA
3556,TZ.20,Pemba South,Pemba South,20,TZA
3557,TZ.13,Pemba North,Pemba North,13,TZA
3558,TZ.12,Mwanza,Mwanza,12,TZA
3559,TZ.10,Morogoro,Morogoro,10,TZA
3560,TZ.09,Mbeya,Mbeya,09,TZA
3561,TZ.08,Mara,Mara,08,TZA
3562,TZ.07,Lindi,Lindi,07,TZA
3563,TZ.06,Kilimanjaro,Kilimanjaro,06,TZA
3564,TZ.05,Kigoma,Kigoma,05,TZA
3565,TZ.04,Iringa,Iringa,04,TZA
3566,TZ.03,Dodoma,Dodoma,03,TZA
3567,TZ.23,Dar es Salaam Region,Dar es Salaam Region,23,TZA
3568,TZ.26,Arusha,Arusha,26,TZA
3569,TZ.27,Manyara,Manyara,27,TZA
3570,TZ.14,Ruvuma,Ruvuma,14,TZA
3571,TZ.11,Mtwara,Mtwara,11,TZA
3572,TZ.31,Simiyu,Simiyu,31,TZA
3573,TZ.28,Geita,Geita,28,TZA
3574,TZ.29,Katavi,Katavi,29,TZA
3575,TZ.30,Njombe,Njombe,30,TZA
3576,TZ.32,Songwe,Songwe,32,TZA
3577,UA.27,Zhytomyr,Zhytomyr,27,UKR
3578,UA.26,Zaporizhzhia,Zaporizhzhia,26,UKR
3579,UA.25,Transcarpathia,Transcarpathia,25,UKR
3580,UA.24,Volyn,Volyn,24,UKR
3581,UA.23,Vinnytsia,Vinnytsia,23,UKR
3582,UA.22,Ternopil,Ternopil,22,UKR
3583,UA.21,Sumy,Sumy,21,UKR
3584,UA.20,Sevastopol City,Sevastopol City,20,UKR
3585,UA.19,Rivne,Rivne,19,UKR
3586,UA.18,Poltava,Poltava,18,UKR
3587,UA.17,Odessa,Odessa,17,UKR
3588,UA.16,Mykolaiv,Mykolaiv,16,UKR
3589,UA.15,Lviv,Lviv,15,UKR
3590,UA.14,Luhansk,Luhansk,14,UKR
3591,UA.13,Kiev,Kiev,13,UKR
3592,UA.12,Kyiv City,Kyiv City,12,UKR
3593,UA.11,Crimea,Crimea,11,UKR
3594,UA.10,Kirovohrad,Kirovohrad,10,UKR
3595,UA.09,Khmelnytskyi,Khmelnytskyi,09,UKR
3596,UA.08,Kherson,Kherson,08,UKR
3597,UA.07,Kharkivs’ka Oblast’,Kharkivs'ka Oblast',07,UKR
3598,UA.06,Ivano-Frankivsk,Ivano-Frankivsk,06,UKR
3599,UA.05,Donetsk,Donetsk,05,UKR
3600,UA.04,Dnipropetrovsk,Dnipropetrovsk,04,UKR
3601,UA.03,Chernivtsi,Chernivtsi,03,UKR
3602,UA.02,Chernihiv,Chernihiv,02,UKR
3603,UA.01,Cherkasy,Cherkasy,01,UKR
3604,UG.C,Central Region,Central Region,C,UGA
3605,UG.E,Eastern Region,Eastern Region,E,UGA
3606,UG.N,Northern Region,Northern Region,N,UGA
3607,UG.W,Western Region,Western Region,W,UGA
3608,UM.450,Wake Island,Wake Island,450,UMI
3609,UM.350,Navassa Island,Navassa Island,350,UMI
3610,UM.050,Baker Island,Baker Island,050,UMI
3611,UM.100,Howland Island,Howland Island,100,UMI
3612,UM.150,Jarvis Island,Jarvis Island,150,UMI
3613,UM.200,Johnston Atoll,Johnston Atoll,200,UMI
3614,UM.250,Kingman Reef,Kingman Reef,250,UMI
3615,UM.300,Midway Islands,Midway Islands,300,UMI
3616,UM.400,Palmyra Atoll,Palmyra Atoll,400,UMI
3617,US.AR,Arkansas,Arkansas,AR,USA
3618,US.DC,District of Columbia,District of Columbia,DC,USA
3619,US.DE,Delaware,Delaware,DE,USA
3620,US.FL,Florida,Florida,FL,USA
3621,US.GA,Georgia,Georgia,GA,USA
3622,US.KS,Kansas,Kansas,KS,USA
3623,US.LA,Louisiana,Louisiana,LA,USA
3624,US.MD,Maryland,Maryland,MD,USA
3625,US.MO,Missouri,Missouri,MO,USA
3626,US.MS,Mississippi,Mississippi,MS,USA
3627,US.NC,North Carolina,North Carolina,NC,USA
3628,US.OK,Oklahoma,Oklahoma,OK,USA
3629,US.SC,South Carolina,South Carolina,SC,USA
3630,US.TN,Tennessee,Tennessee,TN,USA
3631,US.TX,Texas,Texas,TX,USA
3632,US.WV,West Virginia,West Virginia,WV,USA
3633,US.AL,Alabama,Alabama,AL,USA
3634,US.CT,Connecticut,Connecticut,CT,USA
3635,US.IA,Iowa,Iowa,IA,USA
3636,US.IL,Illinois,Illinois,IL,USA
3637,US.IN,Indiana,Indiana,IN,USA
3638,US.ME,Maine,Maine,ME,USA
3639,US.MI,Michigan,Michigan,MI,USA
3640,US.MN,Minnesota,Minnesota,MN,USA
3641,US.NE,Nebraska,Nebraska,NE,USA
3642,US.NH,New Hampshire,New Hampshire,NH,USA
3643,US.NJ,New Jersey,New Jersey,NJ,USA
3644,US.NY,New York,New York,NY,USA
3645,US.OH,Ohio,Ohio,OH,USA
3646,US.RI,Rhode Island,Rhode Island,RI,USA
3647,US.VT,Vermont,Vermont,VT,USA
3648,US.WI,Wisconsin,Wisconsin,WI,USA
3649,US.CA,California,California,CA,USA
3650,US.CO,Colorado,Colorado,CO,USA
3651,US.NM,New Mexico,New Mexico,NM,USA
3652,US.NV,Nevada,Nevada,NV,USA
3653,US.UT,Utah,Utah,UT,USA
3654,US.AZ,Arizona,Arizona,AZ,USA
3655,US.ID,Idaho,Idaho,ID,USA
3656,US.MT,Montana,Montana,MT,USA
3657,US.ND,North Dakota,North Dakota,ND,USA
3658,US.OR,Oregon,Oregon,OR,USA
3659,US.SD,South Dakota,South Dakota,SD,USA
3660,US.WA,Washington,Washington,WA,USA
3661,US.WY,Wyoming,Wyoming,WY,USA
3662,US.HI,Hawaii,Hawaii,HI,USA
3663,US.AK,Alaska,Alaska,AK,USA
3664,US.KY,Kentucky,Kentucky,KY,USA
3665,US.MA,Massachusetts,Massachusetts,MA,USA
3666,US.PA,Pennsylvania,Pennsylvania,PA,USA
3667,US.VA,Virginia,Virginia,VA,USA
3668,UY.19,Treinta y Tres Department,Treinta y Tres Department,19,URY
3669,UY.18,Tacuarembó Department,Tacuarembo Department,18,URY
3670,UY.17,Soriano,Soriano,17,URY
3671,UY.16,San José Department,San Jose Department,16,URY
3672,UY.15,Salto Department,Salto Department,15,URY
3673,UY.14,Rocha Department,Rocha Department,14,URY
3674,UY.13,Rivera Department,Rivera Department,13,URY
3675,UY.12,Río Negro Department,Rio Negro Department,12,URY
3676,UY.11,Paysandú Department,Paysandu Department,11,URY
3677,UY.10,Montevideo Department,Montevideo Department,10,URY
3678,UY.09,Maldonado,Maldonado,09,URY
3679,UY.08,Lavalleja,Lavalleja,08,URY
3680,UY.07,Florida,Florida,07,URY
3681,UY.06,Flores Department,Flores Department,06,URY
3682,UY.05,Durazno Department,Durazno Department,05,URY
3683,UY.04,Colonia,Colonia,04,URY
3684,UY.03,Cerro Largo,Cerro Largo,03,URY
3685,UY.02,Canelones,Canelones,02,URY
3686,UY.01,Artigas,Artigas,01,URY
3687,UZ.09,Karakalpakstan,Karakalpakstan,09,UZB
3688,UZ.12,Surxondaryo Region,Surxondaryo Region,12,UZB
3689,UZ.10,Samarqand Region,Samarqand Region,10,UZB
3690,UZ.08,Qashqadaryo,Qashqadaryo,08,UZB
3691,UZ.02,Bukhara,Bukhara,02,UZB
3692,UZ.14,Tashkent Region,Tashkent Region,14,UZB
3693,UZ.13,Tashkent,Tashkent,13,UZB
3694,UZ.16,Sirdaryo Region,Sirdaryo Region,16,UZB
3695,UZ.07,Navoiy Region,Navoiy Region,07,UZB
3696,UZ.06,Namangan,Namangan,06,UZB
3697,UZ.05,Xorazm Region,Xorazm Region,05,UZB
3698,UZ.15,Jizzakh Region,Jizzakh Region,15,UZB
3699,UZ.03,Fergana,Fergana,03,UZB
3700,UZ.01,Andijan Region,Andijan Region,01,UZB
3701,VC.05,Saint Patrick Parish,Saint Patrick Parish,05,VCT
3702,VC.04,Saint George Parish,Saint George Parish,04,VCT
3703,VC.03,Saint David Parish,Saint David Parish,03,VCT
3704,VC.02,Saint Andrew Parish,Saint Andrew Parish,02,VCT
3705,VC.06,Grenadines Parish,Grenadines Parish,06,VCT
3706,VC.01,Charlotte Parish,Charlotte Parish,01,VCT
3707,VE.23,Zulia,Zulia,23,VEN
3708,VE.22,Yaracuy,Yaracuy,22,VEN
3709,VE.21,Trujillo,Trujillo,21,VEN
3710,VE.20,Táchira,Tachira,20,VEN
3711,VE.19,Sucre,Sucre,19,VEN
3712,VE.18,Portuguesa,Portuguesa,18,VEN
3713,VE.17,Nueva Esparta,Nueva Esparta,17,VEN
3714,VE.16,Monagas,Monagas,16,VEN
3715,VE.15,Miranda,Miranda,15,VEN
3716,VE.14,Mérida,Merida,14,VEN
3717,VE.13,Lara,Lara,13,VEN
3718,VE.12,Guárico,Guarico,12,VEN
3719,VE.24,Dependencias Federales,Dependencias Federales,24,VEN
3720,VE.25,Distrito Federal,Distrito Federal,25,VEN
3721,VE.11,Falcón,Falcon,11,VEN
3722,VE.09,Delta Amacuro,Delta Amacuro,09,VEN
3723,VE.08,Cojedes,Cojedes,08,VEN
3724,VE.07,Carabobo,Carabobo,07,VEN
3725,VE.06,Bolívar,Bolivar,06,VEN
3726,VE.05,Barinas,Barinas,05,VEN
3727,VE.04,Aragua,Aragua,04,VEN
3728,VE.03,Apure,Apure,03,VEN
3729,VE.02,Anzoátegui,Anzoategui,02,VEN
3730,VE.01,Amazonas,Amazonas,01,VEN
3731,VE.26,Vargas,Vargas,26,VEN
3732,VI.010,Saint Croix Island,Saint Croix Island,010,VIR
3733,VI.020,Saint John Island,Saint John Island,020,VIR
3734,VI.030,Saint Thomas Island,Saint Thomas Island,030,VIR
3735,VN.58,Nghệ An Province,Nghe An Province,58,VNM
3736,VN.59,Ninh Bình Province,Ninh Binh Province,59,VNM
3737,VN.60,Ninh Thuận Province,Ninh Thuan Province,60,VNM
3738,VN.65,Sóc Trăng Province,Soc Trang Province,65,VNM
3739,VN.67,Trà Vinh Province,Tra Vinh Province,67,VNM
3740,VN.68,Tuyên Quang Province,Tuyen Quang Province,68,VNM
3741,VN.69,Vĩnh Long Province,Vinh Long Province,69,VNM
3742,VN.70,Yên Bái Province,Yen Bai Province,70,VNM
3743,VN.90,Lào Cai Province,Lao Cai Province,90,VNM
3744,VN.37,Tiền Giang,Tien Giang,37,VNM
3745,VN.66,Thừa Thiên Huế Province,Thua Thien Hue Province,66,VNM
3746,VN.55,Kon Tum,Kon Tum,55,VNM
3747,VN.34,Thanh Hóa Province,Thanh Hoa Province,34,VNM
3748,VN.35,Thái Bình Province,Thai Binh Province,35,VNM
3749,VN.33,Tây Ninh Province,Tay Ninh Province,33,VNM
3750,VN.32,Sơn La Province,Son La Province,32,VNM
3751,VN.64,Quảng Trị Province,Quang Tri Province,64,VNM
3752,VN.30,Quảng Ninh,Quang Ninh,30,VNM
3753,VN.63,Quảng Ngãi Province,Quang Ngai Province,63,VNM
3754,VN.62,Quảng Bình Province,Quang Binh Province,62,VNM
3755,VN.61,Phú Yên Province,Phu Yen Province,61,VNM
3756,VN.53,Hòa Bình Province,Hoa Binh Province,53,VNM
3757,VN.24,Long An Povince,Long An Povince,24,VNM
3758,VN.39,Lạng Sơn Province,Lang Son Province,39,VNM
3759,VN.23,Lâm Đồng Province,Lam GJong Province,23,VNM
3760,VN.89,Lai Châu Province,Lai Chau Province,89,VNM
3761,VN.21,Kiên Giang Province,Kien Giang Province,21,VNM
3762,VN.54,Khánh Hòa Province,Khanh Hoa Province,54,VNM
3763,VN.20,Ho Chi Minh,Ho Chi Minh,20,VNM
3764,VN.52,Hà Tĩnh Province,Ha Tinh Province,52,VNM
3765,VN.50,Hà Giang Province,Ha Giang Province,50,VNM
3766,VN.49,Gia Lai Province,Gia Lai Province,49,VNM
3767,VN.44,Hanoi,Hanoi,44,VNM
3768,VN.87,Can Tho,Can Tho,87,VNM
3769,VN.13,Haiphong,Haiphong,13,VNM
3770,VN.47,Bình Thuận Province,Binh Thuan Province,47,VNM
3771,VN.09,Đồng Tháp Province,GJong Thap Province,09,VNM
3772,VN.43,Đồng Nai Province,GJong Nai Province,43,VNM
3773,VN.88,Đắk Lắk,GJak Lak,88,VNM
3774,VN.45,Bà Rịa–Vũng Tàu Province,Ba Ria-Vung Tau Province,45,VNM
3775,VN.05,Cao Bằng Province,Cao Bang Province,05,VNM
3776,VN.46,Bình Định Province,Binh GJinh Province,46,VNM
3777,VN.03,Bến Tre Province,Ben Tre Province,03,VNM
3778,VN.01,An Giang Province,An Giang Province,01,VNM
3779,VN.91,Đăk Nông Province,GJak Nong Province,91,VNM
3780,VN.92,Điện Biên Province,GJien Bien Province,92,VNM
3781,VN.74,Bắc Ninh Province,Bac Ninh Province,74,VNM
3782,VN.71,Bắc Giang Province,Bac Giang Province,71,VNM
3783,VN.78,Da Nang,Da Nang,78,VNM
3784,VN.75,Bình Dương Province,Binh Duong Province,75,VNM
3785,VN.76,Bình Phước Province,Binh Phuoc Province,76,VNM
3786,VN.85,Thái Nguyên Province,Thai Nguyen Province,85,VNM
3787,VN.84,Quảng Nam Province,Quang Nam Province,84,VNM
3788,VN.83,Phú Thọ Province,Phu Tho Province,83,VNM
3789,VN.82,Nam Định Province,Nam GJinh Province,82,VNM
3790,VN.80,Hà Nam Province,Ha Nam Province,80,VNM
3791,VN.72,Bắc Kạn Province,Bac Kan Province,72,VNM
3792,VN.73,Bạc Liêu Province,Bac Lieu Province,73,VNM
3793,VN.77,Cà Mau Province,Ca Mau Province,77,VNM
3794,VN.79,Hải Dương Province,Hai Duong Province,79,VNM
3795,VN.81,Hưng Yên Province,Hung Yen Province,81,VNM
3796,VN.86,Vĩnh Phúc Province,Vinh Phuc Province,86,VNM
3797,VN.93,Hậu Giang,Hau Giang,93,VNM
3798,VU.15,Tafea,Tafea,15,VUT
3799,VU.13,Sanma,Sanma,13,VUT
3800,VU.07,Torba,Torba,07,VUT
3801,VU.16,Malampa,Malampa,16,VUT
3802,VU.17,Penama,Penama,17,VUT
3803,VU.18,Shefa,Shefa,18,VUT
3804,WF.98613,Uvea,Uvea,98613,WLF
3805,WF.98612,Sigave,Sigave,98612,WLF
3806,WF.98611,Alo,Alo,98611,WLF
3807,WS.11,Vaisigano,Vaisigano,11,WSM
3808,WS.06,Va'a-o-Fonoti,Va'a-o-Fonoti,06,WSM
3809,WS.10,Tuamasaga,Tuamasaga,10,WSM
3810,WS.09,Satupa'itea,Satupa'itea,09,WSM
3811,WS.08,Palauli,Palauli,08,WSM
3812,WS.07,Gaga'ifomauga,Gaga'ifomauga,07,WSM
3813,WS.05,Gaga'emauga,Gaga'emauga,05,WSM
3814,WS.04,Fa'asaleleaga,Fa'asaleleaga,04,WSM
3815,WS.03,Atua,Atua,03,WSM
3816,WS.02,Aiga-i-le-Tai,Aiga-i-le-Tai,02,WSM
3817,WS.01,A'ana,A'ana,01,WSM
3818,XK.10096138,Ferizaj,Ferizaj,10096138,
3819,XK.10096859,Gjakova,Gjakova,10096859,
3820,XK.10097357,Gjilan,Gjilan,10097357,
3821,XK.10097358,Mitrovica,Mitrovica,10097358,
3822,XK.10097359,Pec,Pec,10097359,
3823,XK.10097360,Pristina,Pristina,10097360,
3824,XK.10097361,Prizren,Prizren,10097361,
3825,YE.25,Ta‘izz,Ta'izz,25,YEM
3826,YE.05,Shabwah,Shabwah,05,YEM
3827,YE.16,Sanaa Governorate,Sanaa Governorate,16,YEM
3828,YE.15,Şa‘dah,Sa'dah,15,YEM
3829,YE.27,Raymah,Raymah,27,YEM
3830,YE.14,Ma’rib,Ma'rib,14,YEM
3831,YE.10,Al Mahwit Governorate,Al Mahwit Governorate,10,YEM
3832,YE.21,Al Jawf,Al Jawf,21,YEM
3833,YE.04,Muhafazat Hadramaout,Muhafazat Hadramaout,04,YEM
3834,YE.11,Dhamār,Dhamar,11,YEM
3835,YE.03,Al Mahrah Governorate,Al Mahrah Governorate,03,YEM
3836,YE.08,Al Hudaydah,Al Hudaydah,08,YEM
3837,YE.20,Al Bayda,Al Bayda,20,YEM
3838,YE.02,Aden,Aden,02,YEM
3839,YE.01,Abyan Governorate,Abyan Governorate,01,YEM
3840,YE.18,Aḑ Ḑāli‘,Ad Dali',18,YEM
3841,YE.19,Omran,Omran,19,YEM
3842,YE.22,Ḩajjah,Hajjah,22,YEM
3843,YE.23,Ibb Governorate,Ibb Governorate,23,YEM
3844,YE.24,Laḩij,Lahij,24,YEM
3845,YE.26,Amanat Alasimah,Amanat Alasimah,26,YEM
3846,YE.28,Soqatra,Soqatra,28,YEM
3847,YT.97601,Acoua,Acoua,97601,MYT
3848,YT.97602,Bandraboua,Bandraboua,97602,MYT
3849,YT.97603,Bandrele,Bandrele,97603,MYT
3850,YT.97604,Bouéni,Boueni,97604,MYT
3851,YT.97605,Chiconi,Chiconi,97605,MYT
3852,YT.97606,Chirongui,Chirongui,97606,MYT
3853,YT.97607,Dembeni,Dembeni,97607,MYT
3854,YT.97608,Dzaoudzi,Dzaoudzi,97608,MYT
3855,YT.97609,Kani-Kéli,Kani-Keli,97609,MYT
3856,YT.97610,Koungou,Koungou,97610,MYT
3857,YT.97611,Mamoudzou,Mamoudzou,97611,MYT
3858,YT.97612,Mtsamboro,Mtsamboro,97612,MYT
3859,YT.97613,M'Tsangamouji,M'Tsangamouji,97613,MYT
3860,YT.97614,Ouangani,Ouangani,97614,MYT
3861,YT.97615,Pamandzi,Pamandzi,97615,MYT
3862,YT.97616,Sada,Sada,97616,MYT
3863,YT.97617,Tsingoni,Tsingoni,97617,MYT
3864,ZA.03,Free State,Free State,03,ZAF
3865,ZA.02,KwaZulu-Natal,KwaZulu-Natal,02,ZAF
3866,ZA.05,Eastern Cape,Eastern Cape,05,ZAF
3867,ZA.06,Gauteng,Gauteng,06,ZAF
3868,ZA.07,Mpumalanga,Mpumalanga,07,ZAF
3869,ZA.08,Northern Cape,Northern Cape,08,ZAF
3870,ZA.09,Limpopo,Limpopo,09,ZAF
3871,ZA.10,North West,North West,10,ZAF
3872,ZA.11,Western Cape,Western Cape,11,ZAF
3873,ZM.01,Western Province,Western Province,01,ZMB
3874,ZM.07,Southern Province,Southern Province,07,ZMB
3875,ZM.06,North-Western,North-Western,06,ZMB
3876,ZM.05,Northern Province,Northern Province,05,ZMB
3877,ZM.09,Lusaka Province,Lusaka Province,09,ZMB
3878,ZM.04,Luapula Province,Luapula Province,04,ZMB
3879,ZM.03,Eastern Province,Eastern Province,03,ZMB
3880,ZM.08,Copperbelt,Copperbelt,08,ZMB
3881,ZM.02,Central Province,Central Province,02,ZMB
3882,ZM.10,Muchinga,Muchinga,10,ZMB
3883,ZW.02,Midlands Province,Midlands Province,02,ZWE
3884,ZW.07,Matabeleland South Province,Matabeleland South Province,07,ZWE
3885,ZW.06,Matabeleland North,Matabeleland North,06,ZWE
3886,ZW.08,Masvingo Province,Masvingo Province,08,ZWE
3887,ZW.05,Mashonaland West,Mashonaland West,05,ZWE
3888,ZW.04,Mashonaland East Province,Mashonaland East Province,04,ZWE
3889,ZW.03,Mashonaland Central,Mashonaland Central,03,ZWE
3890,ZW.01,Manicaland,Manicaland,01,ZWE
3891,ZW.09,Bulawayo,Bulawayo,09,ZWE
3892,ZW.10,Harare,Harare,10,ZWE
